SensorReadingID,MachineID,ReadingTimestamp,Temperature,Vibration,Pressure,RPM,PowerConsumptionKW,IsAnomaly
331,26,2024-04-07 14:10:18.237,71.111,2.458,42.245,2250.4,14.836,0
332,28,2023-10-11 05:17:49.253,69.007,1.797,48.712,2008.72,12.65,0
333,29,2024-07-03 18:10:42.516,62.573,2.325,48.831,1887.94,17.836,0
334,22,2025-07-13 08:44:44.577,50.431,2.022,46.851,2375.29,11.699,0
335,8,2025-05-10 02:48:04.825,64.541,2.828,43.845,2617.95,14.518,0
336,35,2025-04-11 18:34:16.905,71.983,1.727,44.603,2109.86,8.983,0
337,6,2023-06-14 16:10:34.122,67.881,2.07,48.277,1878.94,17.157,0
338,17,2023-08-05 09:16:15.378,57.829,2.675,48.959,2028.81,14.557,0
339,30,2024-04-21 04:51:27.959,55.167,3.662,45.071,2021.08,11.102,0
340,3,2023-05-14 02:22:19.168,71.471,2.032,41.253,2133.54,8.469,0
341,24,2023-02-24 19:55:54.735,79.564,2.047,49.158,2262.84,9.046,0
342,24,2023-10-04 07:08:54.328,64.952,3.127,44.059,2557.93,15.065,0
343,19,2025-04-19 16:23:27.519,102.828,12.335,9.922,60.6,1.404,1
344,18,2023-07-15 16:58:35.684,72.351,2.614,45.05,2603.61,11.675,0
345,2,2024-05-04 05:07:10.247,75.998,2.248,49.632,2268.6,17.19,0
346,3,2024-10-14 09:04:10.709,53.184,1.569,54.158,1980.02,9.991,0
347,3,2024-08-04 17:44:13.568,57.994,3.419,38.733,2206.74,11.203,0
348,12,2023-04-03 00:45:05.288,73.292,2.049,47.076,1848.64,18.822,0
349,10,2024-11-24 01:08:17.536,63.083,2.507,53.274,2024.0,17.002,0
350,18,2024-01-14 04:45:05.310,61.708,3.037,42.137,1793.19,13.244,0
351,16,2025-10-03 01:24:37.734,70.119,1.447,43.465,2560.23,13.8,0
352,34,2024-09-15 03:06:51.721,61.838,2.022,54.741,1765.92,11.822,0
353,21,2024-02-13 05:03:40.465,53.282,3.552,44.964,2253.45,20.307,0
354,7,2024-02-23 04:40:24.652,60.252,3.899,43.046,2129.95,19.915,0
355,6,2024-01-05 20:40:03.515,63.711,1.401,46.41,2148.18,13.101,0
356,20,2024-04-07 16:05:09.632,118.987,15.579,8.601,69.41,1.44,1
357,17,2025-03-01 03:29:21.228,63.931,2.697,40.989,2644.59,11.15,0
358,6,2025-07-05 08:30:18.639,60.475,2.123,48.592,2152.68,10.075,0
359,8,2025-05-19 00:59:06.742,78.323,1.815,45.178,2395.69,7.106,0
360,20,2024-11-05 01:28:51.863,68.842,1.656,49.114,1911.2,14.078,0
361,16,2025-01-30 05:04:39.374,73.847,3.189,46.257,2130.61,10.271,0
362,31,2023-08-24 15:41:58.261,76.768,1.94,39.815,2399.61,9.612,0
363,18,2025-03-28 19:44:17.348,57.399,1.345,42.585,2175.19,12.729,0
364,18,2024-07-03 05:04:40.313,72.61,2.922,44.046,2140.54,13.53,0
365,26,2025-09-23 04:08:08.339,75.181,2.601,42.654,1902.14,7.664,0
366,18,2023-01-06 12:44:29.704,70.33,2.962,47.887,2161.4,16.221,0
367,27,2024-12-20 15:33:07.384,61.127,3.264,44.806,2017.49,13.778,0
368,30,2024-10-17 23:48:28.690,68.277,2.786,45.406,2188.63,19.165,0
369,21,2023-04-17 09:02:29.352,74.474,3.078,45.559,2502.15,13.554,0
370,21,2023-08-31 01:23:48.159,65.21,2.257,44.595,1248.87,12.632,0
371,30,2024-10-05 18:23:03.276,61.092,3.774,45.097,1843.31,11.85,0
372,22,2024-08-15 21:30:51.289,56.631,2.879,46.455,2487.35,9.627,0
373,1,2024-01-11 12:44:41.637,65.272,1.408,48.507,2355.66,13.487,0
374,29,2023-06-16 04:44:32.334,65.013,2.832,53.022,2114.47,12.416,0
375,32,2023-08-19 15:33:02.626,56.311,1.805,45.489,2531.18,11.231,0
376,25,2023-10-07 23:36:05.193,133.527,9.191,2.27,89.4,2.687,1
377,6,2024-11-22 08:46:23.471,68.134,1.971,46.253,1956.41,15.553,0
378,23,2023-04-01 23:39:27.761,60.28,3.029,38.676,2434.35,9.101,0
379,34,2024-02-09 06:21:05.186,67.089,3.319,44.0,1891.25,13.49,0
380,21,2024-05-09 09:23:54.802,58.272,2.177,46.327,2608.2,12.08,0
381,10,2024-11-15 05:23:30.095,65.183,3.09,45.252,2390.66,15.236,0
382,23,2024-09-10 13:22:23.660,62.378,0.0,40.91,2562.6,11.899,0
383,2,2025-04-02 18:29:14.508,62.287,3.433,44.493,1572.24,7.484,0
384,32,2025-12-19 16:47:48.128,68.349,2.446,52.273,1980.02,11.071,0
385,35,2023-05-25 05:00:26.609,57.924,2.084,35.54,2084.29,11.844,0
386,8,2023-04-17 04:37:47.017,63.909,4.22,54.167,1974.73,5.868,0
387,8,2024-09-16 23:10:44.455,64.206,2.801,40.698,1956.71,16.748,0
388,11,2025-04-19 17:27:55.895,62.94,3.03,40.348,2182.92,10.991,0
389,26,2024-08-25 07:50:56.230,59.597,3.424,38.056,2290.02,10.935,0
390,14,2024-04-02 21:46:13.020,68.319,2.227,49.336,1918.09,15.473,0
391,21,2025-04-23 16:43:52.942,64.77,1.437,48.401,2140.35,6.876,0
392,21,2024-07-04 00:34:00.194,67.66,3.305,51.411,2086.49,12.436,0
393,15,2025-07-29 16:00:25.634,65.404,3.692,40.948,2060.6,9.496,0
394,30,2023-11-10 11:31:42.243,53.407,2.698,53.006,2140.45,9.354,0
395,11,2025-10-08 16:22:10.003,66.495,2.971,44.218,2621.06,9.563,0
396,19,2023-01-04 15:42:22.827,62.704,2.737,46.965,2214.17,8.165,0
397,30,2024-12-19 12:41:21.486,83.704,2.311,45.551,2385.03,10.09,0
398,7,2024-02-24 18:31:40.730,65.455,1.958,47.078,2117.19,12.806,0
399,27,2024-03-25 06:31:16.211,56.628,1.837,38.174,1986.84,4.279,0
400,15,2023-06-01 17:40:23.727,62.543,2.073,45.755,2213.38,15.771,0
401,6,2024-10-18 12:39:05.435,85.754,3.41,42.734,2051.98,14.606,0
402,2,2023-12-22 21:32:01.522,51.533,2.248,43.809,2375.24,13.842,0
403,31,2025-01-19 09:03:40.416,59.044,2.169,47.226,1960.32,15.618,0
404,2,2025-03-24 13:07:48.188,69.873,2.637,46.955,2059.93,10.121,0
405,25,2024-08-27 12:04:02.663,61.602,2.9,46.005,2073.19,14.249,0
406,11,2024-05-16 06:09:59.852,63.608,1.945,46.272,1896.09,6.938,0
407,16,2023-07-11 20:32:41.675,64.959,1.974,43.729,1909.98,15.627,0
408,13,2023-12-20 09:11:31.281,59.708,2.154,46.889,1787.02,7.648,0
409,2,2023-08-15 16:09:03.883,68.048,2.144,40.493,2381.01,9.564,0
410,16,2025-01-18 14:52:34.626,62.804,1.783,46.517,2599.62,6.417,0
411,16,2025-05-22 10:41:00.506,65.901,3.185,42.893,1860.69,13.263,0
412,33,2024-12-03 07:26:49.063,73.013,3.212,46.83,2229.37,9.303,0
413,22,2025-08-12 22:24:21.098,71.922,3.148,39.31,2309.34,13.958,0
414,16,2024-05-21 02:56:14.907,72.057,2.44,40.712,2049.37,8.978,0
415,1,2025-03-30 17:26:00.017,64.592,2.302,55.725,2468.4,14.909,0
416,27,2025-08-07 10:24:29.255,68.771,2.206,43.623,2144.84,12.565,0
417,25,2023-03-19 01:12:29.968,68.113,2.501,43.547,2021.77,7.822,0
418,17,2025-08-25 06:37:22.695,75.267,4.264,50.997,1822.28,14.361,0
419,35,2025-02-21 16:00:12.874,73.19,2.177,47.445,2063.11,16.587,0
420,4,2023-11-17 19:04:10.245,67.923,1.766,48.349,2517.63,12.594,0
421,3,2024-02-02 21:26:58.105,68.836,2.444,39.329,2154.48,13.569,0
422,33,2024-11-20 01:10:05.543,63.976,3.141,43.039,2102.02,14.493,0
423,8,2023-04-24 11:12:45.853,66.775,2.171,50.169,1993.38,9.819,0
424,8,2025-03-01 14:00:28.694,42.364,2.057,51.544,1578.31,9.144,0
425,22,2023-06-05 10:26:55.061,68.513,0.704,42.447,2542.26,18.129,0
426,31,2023-08-19 01:02:00.183,67.322,1.759,40.199,2243.47,12.843,0
427,5,2024-05-16 18:36:01.099,79.863,3.277,45.421,2099.44,21.044,0
428,16,2025-04-08 21:26:58.481,70.013,1.965,43.877,1936.76,4.786,0
429,29,2023-12-29 01:46:36.068,67.501,3.926,36.847,2216.58,9.879,0
430,17,2024-09-14 05:06:56.405,69.172,2.362,38.2,1905.67,9.509,0
431,9,2023-06-12 02:04:12.161,75.755,3.535,43.443,2568.34,11.48,0
432,15,2025-08-21 18:52:59.551,62.387,2.546,46.424,2033.37,12.066,0
433,19,2023-12-02 19:05:47.603,71.299,2.604,45.214,2348.25,14.0,0
434,20,2024-06-04 10:29:08.379,64.499,2.121,45.946,1721.81,11.369,0
435,19,2023-06-19 02:43:01.346,45.228,1.159,35.869,2514.21,12.042,0
436,9,2023-06-10 10:42:25.055,54.904,2.893,49.943,2352.55,11.434,0
437,25,2023-10-09 17:59:43.432,66.86,3.221,42.654,2208.96,11.228,0
438,14,2024-09-30 15:17:38.944,52.093,3.233,55.286,1937.86,14.888,0
439,1,2023-10-12 01:35:18.285,58.264,2.606,52.54,2043.87,11.956,0
440,34,2024-03-20 09:35:48.978,50.588,1.969,35.469,2328.75,14.495,0
441,11,2025-11-30 18:45:32.617,63.227,2.729,43.371,2422.16,12.388,0
442,33,2023-12-11 03:42:18.160,49.115,3.252,43.052,1818.89,10.683,0
443,32,2024-12-10 23:20:04.229,49.783,1.5,45.715,2268.01,12.919,0
444,31,2023-07-12 01:10:47.005,65.026,1.946,44.728,2068.84,7.123,0
445,1,2025-01-02 06:36:49.644,58.821,3.212,52.941,2395.38,16.631,0
446,15,2023-12-05 16:37:18.186,65.683,3.894,55.272,1679.96,12.664,0
447,18,2024-10-28 11:05:29.995,65.691,2.161,47.46,2212.34,9.794,0
448,8,2024-12-12 17:54:44.209,64.787,3.464,45.913,2388.09,11.169,0
449,30,2024-09-15 12:02:31.251,68.617,1.533,42.501,2169.2,8.171,0
450,1,2025-07-08 18:35:56.868,58.358,2.75,45.649,2441.91,10.198,0
451,34,2025-09-10 10:58:45.129,65.461,1.963,48.531,2557.22,13.45,0
452,24,2024-12-28 08:20:04.468,73.49,2.526,49.028,2222.63,8.925,0
453,7,2025-11-08 11:18:10.524,66.974,1.704,56.696,2099.77,13.935,0
454,18,2024-08-28 20:18:58.167,64.901,1.513,35.507,2424.7,16.648,0
455,35,2025-08-13 12:20:17.974,59.122,1.175,43.374,1918.86,10.049,0
456,4,2024-05-04 01:30:40.806,69.883,2.46,40.852,2376.55,14.001,0
457,16,2023-10-08 09:34:26.650,62.304,2.61,47.603,2327.83,12.122,0
458,16,2023-09-08 00:46:24.149,76.461,2.966,42.747,2066.6,10.326,0
459,12,2023-02-14 01:19:04.017,70.057,2.002,42.876,2517.41,12.575,0
460,18,2023-04-11 00:55:10.832,74.588,3.138,39.117,2169.36,14.97,0
461,5,2025-09-19 05:23:04.651,55.223,2.836,44.804,1673.56,12.359,0
462,20,2023-03-08 15:32:06.629,58.3,1.566,45.046,1620.74,9.977,0
463,31,2024-05-23 09:02:58.471,85.409,3.02,40.593,2621.25,9.024,0
464,4,2023-12-16 03:35:49.718,60.57,1.581,46.28,2610.59,9.003,0
465,13,2024-06-07 17:41:56.043,48.516,3.373,52.769,1601.48,13.38,0
466,31,2023-08-05 03:34:23.651,66.812,1.87,38.028,2497.53,12.537,0
467,14,2024-10-17 03:09:36.993,67.035,2.003,40.99,1463.51,11.316,0
468,1,2024-09-28 23:25:55.116,76.511,1.788,37.388,2330.7,13.86,0
469,8,2025-02-27 09:06:45.349,60.313,2.221,46.32,2153.34,15.0,0
470,13,2024-10-06 21:16:42.962,84.498,1.133,51.149,2231.58,16.165,0
471,30,2025-12-22 12:00:23.102,70.795,2.549,48.8,2081.75,9.677,0
472,27,2024-10-20 11:35:13.094,71.487,1.825,48.212,2209.22,5.012,0
473,12,2023-12-26 20:38:36.290,60.405,2.768,42.97,1435.98,15.962,0
474,19,2025-11-07 19:43:48.461,66.355,2.855,42.634,2359.45,17.504,0
475,35,2023-09-30 16:17:53.572,59.119,3.834,46.993,1939.17,18.637,0
476,33,2023-12-05 03:22:10.487,68.133,3.041,43.653,1961.1,12.503,0
477,12,2024-06-17 21:36:50.360,77.652,2.252,44.866,2636.9,11.099,0
478,33,2024-05-30 04:54:22.779,69.082,3.202,44.016,2292.95,13.983,0
479,5,2025-04-12 16:18:20.531,61.793,3.153,42.265,1997.47,7.419,0
480,7,2025-10-10 04:45:41.243,60.972,1.848,42.996,2383.6,6.823,0
481,35,2025-06-19 16:48:57.147,49.203,1.901,47.306,2286.66,9.705,0
482,7,2025-04-15 07:46:03.334,74.355,1.973,47.312,2091.16,9.394,0
483,33,2023-12-01 09:29:12.323,60.159,3.087,46.805,2490.43,13.083,0
484,31,2023-04-23 16:39:42.653,52.111,4.192,46.876,2354.4,10.869,0
485,14,2024-09-17 06:06:05.213,73.905,1.626,48.049,1576.11,14.032,0
486,11,2023-07-30 03:14:19.900,56.364,2.722,51.787,2446.82,15.673,0
487,11,2025-07-22 07:56:57.963,73.967,2.081,47.992,1682.52,9.939,0
488,11,2023-12-23 14:54:12.778,76.141,2.192,35.66,2804.11,13.687,0
489,31,2024-12-16 13:44:01.500,71.116,1.716,46.42,2277.27,9.536,0
490,18,2023-09-08 10:51:22.349,63.641,1.3,43.266,2492.15,9.759,0
491,20,2024-02-11 00:23:27.307,80.258,1.351,43.699,2003.07,11.459,0
492,23,2025-06-27 00:11:53.894,75.972,1.712,42.744,2396.35,12.279,0
493,20,2024-04-10 16:49:44.922,66.401,1.728,44.642,2539.47,7.171,0
494,27,2023-01-07 05:04:26.488,59.422,1.048,47.685,2567.64,11.45,0
495,4,2025-11-26 16:54:32.963,56.956,1.719,43.515,2109.74,14.735,0
496,9,2025-12-03 14:37:32.723,59.649,2.848,43.473,1976.57,11.009,0
497,2,2025-06-15 07:02:56.514,67.692,3.232,43.74,1838.82,14.999,0
498,17,2023-11-19 19:15:44.193,57.815,2.709,44.876,2152.43,10.539,0
499,21,2024-04-13 02:39:23.565,69.961,0.0,50.682,1926.25,13.224,0
500,13,2025-05-23 05:37:58.553,67.84,3.52,45.989,1951.27,7.186,0
501,29,2025-07-26 18:16:56.867,62.21,0.933,41.858,2112.21,9.93,0
502,16,2023-06-25 15:47:01.093,65.334,2.311,43.362,1472.75,8.116,0
503,31,2025-11-08 11:45:07.982,70.141,3.143,35.806,1955.58,15.216,0
504,25,2025-01-23 03:24:33.782,59.256,2.411,52.209,2091.53,10.486,0
505,32,2023-10-01 13:57:22.217,63.744,3.983,47.231,2205.72,10.427,0
506,25,2023-03-06 22:50:45.910,69.311,3.028,39.634,2405.99,11.547,0
507,22,2023-10-30 06:29:40.828,65.198,1.793,43.0,1890.96,8.765,0
508,19,2023-05-02 13:53:21.050,68.017,2.216,38.502,2853.12,8.626,0
509,5,2023-12-22 09:03:22.309,73.737,1.319,47.283,2124.83,10.113,0
510,27,2025-06-21 14:53:06.586,66.574,2.55,40.938,1942.68,7.278,0
511,20,2024-09-20 15:02:08.900,67.445,1.497,45.02,2377.74,12.624,0
512,29,2023-09-26 12:33:24.679,59.215,3.227,42.96,1799.75,11.149,0
513,17,2024-09-01 13:24:14.685,69.694,1.96,49.391,1968.9,10.097,0
514,2,2023-06-03 19:29:15.629,56.631,3.047,44.734,1906.07,10.811,0
515,21,2025-11-14 03:13:10.719,40.431,3.122,44.146,1478.13,7.63,0
516,29,2025-03-29 06:20:22.754,61.627,1.449,48.967,2325.57,13.079,0
517,21,2024-05-27 19:37:03.950,44.165,2.08,41.512,1913.78,10.754,0
518,22,2023-08-06 21:19:49.847,55.99,2.672,48.833,2404.12,11.586,0
519,17,2023-10-07 14:48:08.529,80.994,3.412,44.492,2055.32,16.014,0
520,2,2023-06-03 14:17:38.106,73.061,1.372,50.429,2153.69,9.417,0
521,28,2024-03-09 22:58:25.472,49.166,2.285,44.939,2676.2,14.872,0
522,4,2025-06-29 16:24:15.952,60.337,2.811,49.131,2225.79,10.239,0
523,33,2024-02-13 22:54:22.216,60.743,2.808,47.065,2112.11,4.143,0
524,3,2025-11-16 23:14:07.621,54.676,2.996,34.346,2555.25,15.108,0
525,21,2025-05-15 04:48:48.939,65.329,2.978,47.644,2164.94,7.878,0
526,22,2024-11-25 15:20:40.649,72.738,3.626,38.957,1776.62,11.59,0
527,6,2025-12-02 18:41:58.811,59.99,2.616,51.04,1526.3,16.744,0
528,35,2023-06-23 06:07:28.440,61.747,2.909,48.094,2420.6,12.186,0
529,6,2024-09-20 10:45:19.224,67.364,2.731,41.849,1672.58,8.342,0
530,13,2025-04-03 08:07:30.490,64.166,1.871,41.078,2739.78,14.577,0
531,28,2025-06-14 10:37:17.725,62.983,3.038,42.899,2233.22,13.325,0
532,10,2024-12-13 05:39:37.375,61.659,1.952,51.12,2384.23,5.236,0
533,22,2024-05-12 04:21:26.176,59.655,1.875,41.894,2458.72,12.058,0
534,28,2025-08-31 21:21:09.537,53.883,2.193,47.709,2134.11,10.066,0
535,19,2023-01-07 22:58:55.129,67.65,3.795,47.307,2590.28,10.267,0
536,2,2023-01-10 08:22:34.126,64.933,2.477,45.593,2332.16,9.243,0
537,10,2023-10-11 10:39:19.908,70.179,1.198,38.321,2840.69,10.47,0
538,21,2024-08-05 22:31:59.328,70.836,3.859,33.428,2537.87,13.947,0
539,13,2025-04-23 01:42:11.967,78.123,1.555,52.256,1978.18,15.164,0
540,23,2025-09-05 02:26:24.402,64.712,3.117,45.244,1648.18,2.638,0
541,10,2023-07-26 18:54:32.568,66.679,2.289,46.991,2124.35,18.054,0
542,20,2023-07-18 20:05:56.481,130.033,9.572,9.413,55.14,1.744,1
543,3,2025-05-03 12:17:36.091,66.844,2.225,43.127,1906.02,6.128,0
544,5,2023-12-25 13:40:34.828,59.655,2.655,38.259,2204.7,17.701,0
545,15,2024-12-21 16:37:47.641,73.184,3.815,46.956,2550.25,9.828,0
546,11,2024-04-09 14:10:26.474,59.845,0.309,50.931,2662.1,10.34,0
547,14,2025-04-25 17:14:07.637,99.092,19.079,10.65,69.07,1.392,1
548,29,2023-05-15 19:20:00.283,62.968,3.428,46.599,1766.93,14.061,0
549,2,2024-05-01 03:04:14.579,68.889,2.24,53.099,2014.55,11.493,0
550,14,2024-02-21 13:20:50.382,71.149,2.561,38.078,2255.14,10.757,0
551,26,2023-08-06 12:11:58.634,71.856,2.621,45.473,1885.52,11.31,0
552,8,2023-04-12 16:08:44.738,72.761,1.879,44.837,1919.07,8.448,0
553,34,2023-05-14 06:22:28.625,64.321,2.639,54.969,2063.36,11.849,0
554,8,2025-10-27 01:29:05.056,54.999,2.99,46.99,2646.52,15.335,0
555,23,2025-03-31 21:39:30.506,67.811,2.124,46.023,2166.7,14.86,0
556,13,2023-08-19 07:24:20.454,71.61,2.263,37.69,2600.02,13.746,0
557,33,2024-01-30 01:04:50.998,62.444,2.934,45.374,2595.59,6.211,0
558,8,2025-10-31 15:53:20.519,121.144,16.759,6.753,144.38,2.248,1
559,25,2025-05-29 17:39:31.574,61.822,2.359,45.415,2160.72,15.385,0
560,7,2024-01-24 09:01:09.476,57.993,1.855,50.051,2186.69,16.135,0
561,5,2024-04-20 09:25:57.703,59.628,2.456,40.388,2202.21,7.564,0
562,20,2023-09-09 03:33:00.851,61.099,1.351,48.47,2414.98,6.809,0
563,25,2025-08-17 03:45:03.375,117.587,15.261,8.838,122.96,1.762,1
564,18,2025-03-09 22:39:10.994,75.671,2.861,42.666,1874.73,12.368,0
565,3,2023-06-04 02:32:14.344,63.808,2.907,45.283,1863.76,10.27,0
566,1,2023-05-21 02:28:53.042,59.096,1.127,38.142,2136.68,16.271,0
567,31,2025-04-14 16:55:28.017,60.716,1.894,39.094,2209.16,15.538,0
568,14,2025-08-06 15:32:53.522,81.021,2.728,45.7,2036.96,10.87,0
569,24,2024-11-07 05:20:46.541,70.033,2.248,44.189,2192.4,10.228,0
570,27,2023-07-08 19:11:50.311,64.4,0.884,47.744,2905.53,10.344,0
571,10,2025-03-23 10:53:02.793,67.991,3.181,51.401,2120.7,6.59,0
572,12,2024-02-04 17:59:14.298,67.138,2.603,43.272,2159.95,12.431,0
573,11,2023-02-02 19:52:39.831,67.894,2.756,43.912,2315.28,11.145,0
574,26,2024-11-15 17:12:43.825,70.136,1.998,45.365,1712.88,10.89,0
575,17,2024-11-11 23:53:18.990,103.569,16.039,1.006,170.88,0.698,1
576,2,2023-12-30 01:58:34.326,61.416,1.528,33.959,2130.82,12.408,0
577,3,2025-03-15 18:30:29.025,64.58,2.384,45.215,2506.85,11.429,0
578,27,2023-02-20 22:00:19.970,60.407,2.275,47.897,2623.61,10.116,0
579,34,2023-07-05 20:46:23.776,65.791,2.771,40.037,2206.13,7.603,0
580,23,2025-09-09 10:07:08.051,50.848,2.793,43.081,2260.68,11.946,0
581,5,2023-05-04 02:09:01.081,57.189,2.464,38.834,2617.29,7.932,0
582,27,2025-07-26 11:22:13.473,63.434,1.666,47.852,2100.57,10.444,0
583,9,2025-07-27 07:44:37.910,71.826,2.524,47.583,1905.6,7.786,0
584,1,2023-12-08 00:24:12.930,65.858,2.245,48.132,2176.03,12.615,0
585,17,2023-05-21 09:03:34.204,52.013,4.011,44.179,2409.28,9.492,0
586,24,2025-11-13 19:28:21.793,67.464,1.458,47.26,2093.21,12.088,0
587,7,2024-06-07 04:19:01.680,70.584,1.514,41.578,2337.2,18.295,0
588,13,2023-05-18 18:53:26.244,63.895,2.973,44.465,2782.67,6.758,0
589,10,2023-09-04 23:30:08.583,65.757,1.2,32.467,2289.24,12.418,0
590,7,2025-02-24 09:48:17.342,62.721,2.415,60.491,2122.55,13.53,0
591,7,2023-10-01 12:11:12.137,59.805,2.736,43.809,2076.84,17.457,0
592,20,2023-12-26 20:17:05.789,74.417,2.609,33.479,2091.7,20.109,0
593,34,2024-07-20 00:14:47.539,63.155,3.383,52.21,2265.69,9.475,0
594,18,2025-04-12 02:00:15.390,45.518,3.047,40.926,2252.85,8.251,0
595,28,2024-02-15 08:58:26.234,62.878,2.527,46.343,1865.55,15.591,0
596,3,2025-03-29 23:45:23.657,60.225,1.16,44.455,2210.31,12.482,0
597,4,2025-05-19 15:26:26.962,75.897,2.311,44.402,1869.04,14.462,0
598,1,2023-06-06 12:50:36.119,97.952,16.287,9.014,110.68,1.409,1
599,16,2023-06-27 06:20:35.463,70.298,1.615,37.717,2759.75,7.14,0
600,31,2024-06-13 19:26:34.545,62.19,2.453,51.546,1639.36,13.246,0
601,26,2024-05-10 01:17:46.011,57.877,3.002,40.466,2671.69,9.297,0
602,17,2024-08-20 17:42:40.819,45.304,1.869,43.693,2524.71,8.225,0
603,18,2024-12-18 17:30:07.452,55.091,3.268,38.124,2146.3,11.524,0
604,22,2024-01-05 07:03:02.370,66.741,1.9,40.365,2300.47,9.312,0
605,17,2024-01-09 09:01:59.142,54.12,3.482,47.44,2730.25,14.352,0
606,30,2024-12-27 06:09:33.435,54.855,2.577,39.922,1704.52,10.658,0
607,22,2025-04-15 18:43:04.204,72.852,2.72,38.046,2055.3,11.571,0
608,24,2024-04-12 00:48:05.573,111.527,18.966,6.156,106.02,1.459,1
609,35,2023-05-19 05:16:34.642,51.487,2.861,50.034,1728.65,15.245,0
610,30,2025-06-27 22:26:55.115,65.3,3.373,44.649,1443.32,11.544,0
611,19,2023-05-19 07:08:39.789,73.481,1.785,43.06,2147.16,3.301,0
612,29,2024-04-22 14:23:33.889,78.371,1.779,47.529,2173.99,15.773,0
613,6,2025-11-24 02:10:05.727,68.248,2.312,40.532,2439.36,6.38,0
614,12,2024-03-11 07:49:36.647,70.167,1.621,51.261,2248.39,13.932,0
615,33,2023-08-02 09:23:36.234,65.656,1.098,40.696,2401.72,12.5,0
616,15,2025-04-29 14:57:02.051,74.448,2.823,40.166,1961.18,12.309,0
617,23,2024-07-29 12:06:10.140,46.488,3.839,47.209,2568.11,7.258,0
618,34,2024-07-28 22:11:18.541,74.957,4.285,38.396,2431.42,12.003,0
619,24,2024-08-13 16:56:07.125,52.645,2.894,49.168,2019.66,15.498,0
620,34,2023-07-02 14:16:51.933,51.666,1.304,45.683,2207.62,9.85,0
621,11,2024-11-26 05:21:53.600,71.477,2.925,49.291,2163.06,13.808,0
622,15,2025-07-12 08:18:55.708,61.435,4.143,40.937,2831.59,12.105,0
623,10,2024-08-15 04:47:26.786,53.996,3.594,45.63,2455.34,15.672,0
624,28,2025-07-28 19:59:51.932,67.704,2.026,49.879,2200.23,14.058,0
625,26,2023-11-21 15:55:34.386,47.77,2.858,41.807,2695.99,13.869,0
626,27,2025-09-05 15:36:19.144,66.919,2.889,40.008,2686.98,17.974,0
627,9,2025-03-01 02:16:19.867,68.143,3.772,42.154,1960.87,12.123,0
628,5,2023-10-03 04:55:56.833,68.48,2.185,47.689,2291.92,9.005,0
629,20,2023-08-17 14:04:34.088,69.15,3.191,45.857,2545.79,8.348,0
630,5,2023-03-06 20:21:36.452,68.744,1.564,39.43,2010.72,9.174,0
631,10,2024-06-10 14:53:46.258,60.616,2.329,49.186,2103.65,7.243,0
632,16,2024-03-04 09:44:30.304,74.121,1.83,44.706,2333.96,12.599,0
633,27,2024-03-04 03:28:16.240,73.753,2.883,40.693,2853.57,12.583,0
634,23,2023-03-19 05:34:17.223,63.821,3.271,46.247,2319.77,19.477,0
635,18,2023-06-03 18:46:19.361,62.799,2.246,45.583,2521.45,7.48,0
636,10,2023-08-14 09:14:27.897,49.276,2.03,36.83,2072.55,13.507,0
637,18,2025-04-12 20:09:47.388,118.156,10.402,5.474,138.77,0.681,1
638,8,2024-07-24 01:54:03.576,57.874,2.971,48.642,2448.31,14.908,0
639,31,2023-09-12 05:43:16.511,62.769,4.143,43.226,2232.8,15.887,0
640,8,2024-08-15 16:17:56.939,69.531,0.707,45.028,2458.59,7.97,0
641,10,2023-03-19 02:11:01.772,71.006,2.812,50.92,1992.42,14.988,0
642,22,2025-08-16 09:11:18.067,66.277,3.913,58.93,2661.5,13.442,0
643,3,2024-02-22 17:51:53.845,83.568,2.983,40.46,2188.22,14.285,0
644,8,2024-11-17 10:53:17.858,71.608,1.6,39.532,2097.61,13.604,0
645,11,2025-08-17 11:38:53.651,70.301,2.613,40.828,2721.08,8.784,0
646,32,2025-04-10 12:18:59.492,75.419,3.091,51.402,2066.67,11.572,0
647,7,2023-04-07 23:41:50.278,65.44,2.119,46.126,2673.73,8.109,0
648,24,2023-09-22 05:10:09.817,59.742,1.887,44.528,2159.34,14.317,0
649,32,2025-07-05 04:42:56.155,65.27,2.742,46.992,2273.62,14.11,0
650,27,2023-03-04 00:49:41.695,64.021,3.817,57.708,2411.87,12.684,0
651,18,2025-07-11 08:18:03.590,69.997,1.619,45.901,1980.6,13.53,0
652,17,2024-12-02 02:10:31.220,59.189,2.224,35.64,1848.03,13.065,0
653,17,2025-12-12 11:30:58.094,58.049,3.351,40.231,2335.98,9.714,0
654,7,2025-02-19 20:09:10.306,68.084,1.272,42.734,1946.14,14.65,0
655,32,2023-08-31 10:04:48.750,68.698,1.514,43.984,1968.3,14.851,0
656,18,2023-04-24 20:12:43.651,75.172,1.347,49.134,1953.01,11.241,0
657,32,2024-09-05 22:25:39.292,65.258,3.953,39.981,2450.42,8.485,0
658,25,2024-10-26 06:10:46.047,55.075,2.523,45.109,1350.3,15.479,0
659,25,2023-02-16 02:25:13.284,47.887,2.383,51.638,2862.76,10.911,0
660,7,2024-09-22 07:26:19.634,53.536,3.532,49.326,2053.3,10.153,0
661,16,2024-01-30 23:13:03.905,59.261,2.224,46.58,2030.2,10.681,0
662,27,2025-06-11 17:39:05.137,70.13,1.314,43.12,1697.22,12.325,0
