MachineID,ReadingTimestamp,Temperature,Vibration,Pressure,RPM,PowerConsumptionKW,IsAnomaly
1,35:56.9,58.358,2.75,45.649,2441.91,10.198,0
34,58:45.1,65.461,1.963,48.531,2557.22,13.45,0
24,20:04.5,73.49,2.526,49.028,2222.63,8.925,0
7,18:10.5,66.974,1.704,56.696,2099.77,13.935,0
18,18:58.2,64.901,1.513,35.507,2424.7,16.648,0
35,20:18.0,59.122,1.175,43.374,1918.86,10.049,0
4,30:40.8,69.883,2.46,40.852,2376.55,14.001,0
16,34:26.6,62.304,2.61,47.603,2327.83,12.122,0
16,46:24.1,76.461,2.966,42.747,2066.6,10.326,0
12,19:04.0,70.057,2.002,42.876,2517.41,12.575,0
18,55:10.8,74.588,3.138,39.117,2169.36,14.97,0
5,23:04.7,55.223,2.836,44.804,1673.56,12.359,0
20,32:06.6,58.3,1.566,45.046,1620.74,9.977,0
31,02:58.5,85.409,3.02,40.593,2621.25,9.024,0
4,35:49.7,60.57,1.581,46.28,2610.59,9.003,0
13,41:56.0,48.516,3.373,52.769,1601.48,13.38,0
31,34:23.7,66.812,1.87,38.028,2497.53,12.537,0
14,09:37.0,67.035,2.003,40.99,1463.51,11.316,0
1,25:55.1,76.511,1.788,37.388,2330.7,13.86,0
8,06:45.3,60.313,2.221,46.32,2153.34,15,0
13,16:43.0,84.498,1.133,51.149,2231.58,16.165,0
30,00:23.1,70.795,2.549,48.8,2081.75,9.677,0
27,35:13.1,71.487,1.825,48.212,2209.22,5.012,0
12,38:36.3,60.405,2.768,42.97,1435.98,15.962,0
19,43:48.5,66.355,2.855,42.634,2359.45,17.504,0
35,17:53.6,59.119,3.834,46.993,1939.17,18.637,0
33,22:10.5,68.133,3.041,43.653,1961.1,12.503,0
12,36:50.4,77.652,2.252,44.866,2636.9,11.099,0
33,54:22.8,69.082,3.202,44.016,2292.95,13.983,0
5,18:20.5,61.793,3.153,42.265,1997.47,7.419,0
7,45:41.2,60.972,1.848,42.996,2383.6,6.823,0
35,48:57.1,49.203,1.901,47.306,2286.66,9.705,0
7,46:03.3,74.355,1.973,47.312,2091.16,9.394,0
33,29:12.3,60.159,3.087,46.805,2490.43,13.083,0
31,39:42.7,52.111,4.192,46.876,2354.4,10.869,0
14,06:05.2,73.905,1.626,48.049,1576.11,14.032,0
11,14:19.9,56.364,2.722,51.787,2446.82,15.673,0
11,56:58.0,73.967,2.081,47.992,1682.52,9.939,0
11,54:12.8,76.141,2.192,35.66,2804.11,13.687,0
31,44:01.5,71.116,1.716,46.42,2277.27,9.536,0
18,51:22.3,63.641,1.3,43.266,2492.15,9.759,0
20,23:27.3,80.258,1.351,43.699,2003.07,11.459,0
23,11:53.9,75.972,1.712,42.744,2396.35,12.279,0
20,49:44.9,66.401,1.728,44.642,2539.47,7.171,0
27,04:26.5,59.422,1.048,47.685,2567.64,11.45,0
4,54:33.0,56.956,1.719,43.515,2109.74,14.735,0
9,37:32.7,59.649,2.848,43.473,1976.57,11.009,0
2,02:56.5,67.692,3.232,43.74,1838.82,14.999,0
17,15:44.2,57.815,2.709,44.876,2152.43,10.539,0
21,39:23.6,69.961,0,50.682,1926.25,13.224,0
13,37:58.6,67.84,3.52,45.989,1951.27,7.186,0
29,16:56.9,62.21,0.933,41.858,2112.21,9.93,0
16,47:01.1,65.334,2.311,43.362,1472.75,8.116,0
31,45:08.0,70.141,3.143,35.806,1955.58,15.216,0
25,24:33.8,59.256,2.411,52.209,2091.53,10.486,0
32,57:22.2,63.744,3.983,47.231,2205.72,10.427,0
25,50:45.9,69.311,3.028,39.634,2405.99,11.547,0
22,29:40.8,65.198,1.793,43,1890.96,8.765,0
19,53:21.0,68.017,2.216,38.502,2853.12,8.626,0
5,03:22.3,73.737,1.319,47.283,2124.83,10.113,0
27,53:06.6,66.574,2.55,40.938,1942.68,7.278,0
20,02:08.9,67.445,1.497,45.02,2377.74,12.624,0
29,33:24.7,59.215,3.227,42.96,1799.75,11.149,0
17,24:14.7,69.694,1.96,49.391,1968.9,10.097,0
2,29:15.6,56.631,3.047,44.734,1906.07,10.811,0
21,13:10.7,40.431,3.122,44.146,1478.13,7.63,0
29,20:22.8,61.627,1.449,48.967,2325.57,13.079,0
21,37:03.9,44.165,2.08,41.512,1913.78,10.754,0
22,19:49.8,55.99,2.672,48.833,2404.12,11.586,0
17,48:08.5,80.994,3.412,44.492,2055.32,16.014,0
2,17:38.1,73.061,1.372,50.429,2153.69,9.417,0
28,58:25.5,49.166,2.285,44.939,2676.2,14.872,0
4,24:16.0,60.337,2.811,49.131,2225.79,10.239,0
33,54:22.2,60.743,2.808,47.065,2112.11,4.143,0
3,14:07.6,54.676,2.996,34.346,2555.25,15.108,0
21,48:48.9,65.329,2.978,47.644,2164.94,7.878,0
22,20:40.6,72.738,3.626,38.957,1776.62,11.59,0
6,41:58.8,59.99,2.616,51.04,1526.3,16.744,0
35,07:28.4,61.747,2.909,48.094,2420.6,12.186,0
6,45:19.2,67.364,2.731,41.849,1672.58,8.342,0
13,07:30.5,64.166,1.871,41.078,2739.78,14.577,0
28,37:17.7,62.983,3.038,42.899,2233.22,13.325,0
10,39:37.4,61.659,1.952,51.12,2384.23,5.236,0
22,21:26.2,59.655,1.875,41.894,2458.72,12.058,0
28,21:09.5,53.883,2.193,47.709,2134.11,10.066,0
19,58:55.1,67.65,3.795,47.307,2590.28,10.267,0
2,22:34.1,64.933,2.477,45.593,2332.16,9.243,0
10,39:19.9,70.179,1.198,38.321,2840.69,10.47,0
21,31:59.3,70.836,3.859,33.428,2537.87,13.947,0
13,42:12.0,78.123,1.555,52.256,1978.18,15.164,0
23,26:24.4,64.712,3.117,45.244,1648.18,2.638,0
10,54:32.6,66.679,2.289,46.991,2124.35,18.054,0
20,05:56.5,130.033,9.572,9.413,55.14,1.744,1
3,17:36.1,66.844,2.225,43.127,1906.02,6.128,0
5,40:34.8,59.655,2.655,38.259,2204.7,17.701,0
15,37:47.6,73.184,3.815,46.956,2550.25,9.828,0
11,10:26.5,59.845,0.309,50.931,2662.1,10.34,0
14,14:07.6,99.092,19.079,10.65,69.07,1.392,1
29,20:00.3,62.968,3.428,46.599,1766.93,14.061,0
2,04:14.6,68.889,2.24,53.099,2014.55,11.493,0
14,20:50.4,71.149,2.561,38.078,2255.14,10.757,0
26,11:58.6,71.856,2.621,45.473,1885.52,11.31,0
8,08:44.7,72.761,1.879,44.837,1919.07,8.448,0
34,22:28.6,64.321,2.639,54.969,2063.36,11.849,0
8,29:05.1,54.999,2.99,46.99,2646.52,15.335,0
23,39:30.5,67.811,2.124,46.023,2166.7,14.86,0
13,24:20.5,71.61,2.263,37.69,2600.02,13.746,0
33,04:51.0,62.444,2.934,45.374,2595.59,6.211,0
8,53:20.5,121.144,16.759,6.753,144.38,2.248,1
25,39:31.6,61.822,2.359,45.415,2160.72,15.385,0
7,01:09.5,57.993,1.855,50.051,2186.69,16.135,0
5,25:57.7,59.628,2.456,40.388,2202.21,7.564,0
20,33:00.9,61.099,1.351,48.47,2414.98,6.809,0
25,45:03.4,117.587,15.261,8.838,122.96,1.762,1
18,39:11.0,75.671,2.861,42.666,1874.73,12.368,0
3,32:14.3,63.808,2.907,45.283,1863.76,10.27,0
1,28:53.0,59.096,1.127,38.142,2136.68,16.271,0
31,55:28.0,60.716,1.894,39.094,2209.16,15.538,0
14,32:53.5,81.021,2.728,45.7,2036.96,10.87,0
24,20:46.5,70.033,2.248,44.189,2192.4,10.228,0
27,11:50.3,64.4,0.884,47.744,2905.53,10.344,0
10,53:02.8,67.991,3.181,51.401,2120.7,6.59,0
12,59:14.3,67.138,2.603,43.272,2159.95,12.431,0
11,52:39.8,67.894,2.756,43.912,2315.28,11.145,0
26,12:43.8,70.136,1.998,45.365,1712.88,10.89,0
17,53:19.0,103.569,16.039,1.006,170.88,0.698,1
2,58:34.3,61.416,1.528,33.959,2130.82,12.408,0
3,30:29.0,64.58,2.384,45.215,2506.85,11.429,0
27,00:20.0,60.407,2.275,47.897,2623.61,10.116,0
34,46:23.8,65.791,2.771,40.037,2206.13,7.603,0
23,07:08.1,50.848,2.793,43.081,2260.68,11.946,0
5,09:01.1,57.189,2.464,38.834,2617.29,7.932,0
27,22:13.5,63.434,1.666,47.852,2100.57,10.444,0
9,44:37.9,71.826,2.524,47.583,1905.6,7.786,0
1,24:12.9,65.858,2.245,48.132,2176.03,12.615,0
17,03:34.2,52.013,4.011,44.179,2409.28,9.492,0
24,28:21.8,67.464,1.458,47.26,2093.21,12.088,0
7,19:01.7,70.584,1.514,41.578,2337.2,18.295,0
13,53:26.2,63.895,2.973,44.465,2782.67,6.758,0
10,30:08.6,65.757,1.2,32.467,2289.24,12.418,0
7,48:17.3,62.721,2.415,60.491,2122.55,13.53,0
7,11:12.1,59.805,2.736,43.809,2076.84,17.457,0
20,17:05.8,74.417,2.609,33.479,2091.7,20.109,0
34,14:47.5,63.155,3.383,52.21,2265.69,9.475,0
18,00:15.4,45.518,3.047,40.926,2252.85,8.251,0
28,58:26.2,62.878,2.527,46.343,1865.55,15.591,0
3,45:23.7,60.225,1.16,44.455,2210.31,12.482,0
4,26:27.0,75.897,2.311,44.402,1869.04,14.462,0
1,50:36.1,97.952,16.287,9.014,110.68,1.409,1
16,20:35.5,70.298,1.615,37.717,2759.75,7.14,0
31,26:34.5,62.19,2.453,51.546,1639.36,13.246,0
26,17:46.0,57.877,3.002,40.466,2671.69,9.297,0
17,42:40.8,45.304,1.869,43.693,2524.71,8.225,0
18,30:07.5,55.091,3.268,38.124,2146.3,11.524,0
22,03:02.4,66.741,1.9,40.365,2300.47,9.312,0
17,01:59.1,54.12,3.482,47.44,2730.25,14.352,0
30,09:33.4,54.855,2.577,39.922,1704.52,10.658,0
22,43:04.2,72.852,2.72,38.046,2055.3,11.571,0
24,48:05.6,111.527,18.966,6.156,106.02,1.459,1
35,16:34.6,51.487,2.861,50.034,1728.65,15.245,0
30,26:55.1,65.3,3.373,44.649,1443.32,11.544,0
19,08:39.8,73.481,1.785,43.06,2147.16,3.301,0
29,23:33.9,78.371,1.779,47.529,2173.99,15.773,0
6,10:05.7,68.248,2.312,40.532,2439.36,6.38,0
12,49:36.6,70.167,1.621,51.261,2248.39,13.932,0
33,23:36.2,65.656,1.098,40.696,2401.72,12.5,0
15,57:02.1,74.448,2.823,40.166,1961.18,12.309,0
23,06:10.1,46.488,3.839,47.209,2568.11,7.258,0
34,11:18.5,74.957,4.285,38.396,2431.42,12.003,0
24,56:07.1,52.645,2.894,49.168,2019.66,15.498,0
34,16:51.9,51.666,1.304,45.683,2207.62,9.85,0
11,21:53.6,71.477,2.925,49.291,2163.06,13.808,0
15,18:55.7,61.435,4.143,40.937,2831.59,12.105,0
10,47:26.8,53.996,3.594,45.63,2455.34,15.672,0
28,59:51.9,67.704,2.026,49.879,2200.23,14.058,0
26,55:34.4,47.77,2.858,41.807,2695.99,13.869,0
27,36:19.1,66.919,2.889,40.008,2686.98,17.974,0
9,16:19.9,68.143,3.772,42.154,1960.87,12.123,0
5,55:56.8,68.48,2.185,47.689,2291.92,9.005,0
20,04:34.1,69.15,3.191,45.857,2545.79,8.348,0
5,21:36.5,68.744,1.564,39.43,2010.72,9.174,0
10,53:46.3,60.616,2.329,49.186,2103.65,7.243,0
16,44:30.3,74.121,1.83,44.706,2333.96,12.599,0
27,28:16.2,73.753,2.883,40.693,2853.57,12.583,0
23,34:17.2,63.821,3.271,46.247,2319.77,19.477,0
18,46:19.4,62.799,2.246,45.583,2521.45,7.48,0
10,14:27.9,49.276,2.03,36.83,2072.55,13.507,0
18,09:47.4,118.156,10.402,5.474,138.77,0.681,1
8,54:03.6,57.874,2.971,48.642,2448.31,14.908,0
31,43:16.5,62.769,4.143,43.226,2232.8,15.887,0
8,17:56.9,69.531,0.707,45.028,2458.59,7.97,0
10,11:01.8,71.006,2.812,50.92,1992.42,14.988,0
22,11:18.1,66.277,3.913,58.93,2661.5,13.442,0
3,51:53.8,83.568,2.983,40.46,2188.22,14.285,0
8,53:17.9,71.608,1.6,39.532,2097.61,13.604,0
11,38:53.7,70.301,2.613,40.828,2721.08,8.784,0
32,18:59.5,75.419,3.091,51.402,2066.67,11.572,0
7,41:50.3,65.44,2.119,46.126,2673.73,8.109,0
24,10:09.8,59.742,1.887,44.528,2159.34,14.317,0
32,42:56.2,65.27,2.742,46.992,2273.62,14.11,0
27,49:41.7,64.021,3.817,57.708,2411.87,12.684,0
18,18:03.6,69.997,1.619,45.901,1980.6,13.53,0
17,10:31.2,59.189,2.224,35.64,1848.03,13.065,0
17,30:58.1,58.049,3.351,40.231,2335.98,9.714,0
7,09:10.3,68.084,1.272,42.734,1946.14,14.65,0
32,04:48.7,68.698,1.514,43.984,1968.3,14.851,0
18,12:43.7,75.172,1.347,49.134,1953.01,11.241,0
32,25:39.3,65.258,3.953,39.981,2450.42,8.485,0
25,10:46.0,55.075,2.523,45.109,1350.3,15.479,0
25,25:13.3,47.887,2.383,51.638,2862.76,10.911,0
7,26:19.6,53.536,3.532,49.326,2053.3,10.153,0
16,13:03.9,59.261,2.224,46.58,2030.2,10.681,0
27,39:05.1,70.13,1.314,43.12,1697.22,12.325,0
3,09:39.7,49.485,3.212,38.427,1668.23,10.909,0
30,30:16.4,78.689,3.069,35.388,1797.06,10.813,0
26,51:44.8,82.907,1.749,40.346,2658.23,12.585,0
28,06:59.9,114.778,8.807,7.506,173.11,2.036,1
12,30:55.6,73.424,2.482,51.393,2524.9,8.771,0
7,02:07.6,59.61,3.266,31.437,2155.16,7.708,0
2,37:39.4,61.188,2.261,43.209,2034.32,8.709,0
17,43:01.7,83.335,3.994,39.19,2674.64,10.802,0
23,40:15.3,66.033,2.449,41.701,2495.16,12.378,0
29,53:37.0,61.188,1.456,40.532,1707.59,12.037,0
17,06:02.6,55.427,2.288,51.851,2559.79,11.903,0
21,43:16.9,64.303,4.004,47.604,2101.66,7.722,0
12,14:15.2,68.151,3.163,41.842,2287.36,10.909,0
22,25:39.1,63.528,0.51,43.891,2490.81,10.106,0
15,31:02.4,65.42,1.895,46.802,2135.04,9.182,0
6,47:30.0,75.66,3.243,41.975,2349.34,13.612,0
32,24:11.2,70.138,1.145,50.033,2029.09,10.927,0
13,48:02.5,86.103,2.741,43.068,1538.41,16.169,0
23,23:34.0,54.238,1.697,43.343,2624.92,14.32,0
24,22:40.2,63.737,2.747,41.998,2241.9,12.22,0
21,34:12.9,72.75,3.274,47.47,2091.3,14.225,0
20,03:39.5,64.264,1.634,42.984,2225.36,14.731,0
19,55:50.8,63.532,1.533,45.284,2234.04,12.558,0
26,25:02.4,72.359,3.315,42.029,2015.16,8.879,0
6,26:58.1,70.591,3.659,43.425,2127.57,16.4,0
26,02:51.1,69.044,2.849,39.045,2403.62,9.213,0
22,42:48.0,55.928,2.223,42.071,2133.52,7.677,0
25,17:31.1,72.671,3.402,35.263,2493.54,9.568,0
19,40:42.1,71.856,2.445,45.144,2144.47,15.636,0
21,15:14.6,55.083,2.986,50.507,2414.9,18.974,0
3,20:47.1,60.768,3.266,44.47,2570.02,11.977,0
18,43:10.2,61.897,3.545,42.542,1776.18,10.449,0
15,50:37.3,69.952,3.614,45.556,2595.46,7.925,0
14,29:58.6,61.454,2.269,44.427,2225.23,14.073,0
2,55:25.3,61.442,2.611,44.774,1922.23,11.659,0
29,44:20.8,63.851,2.368,45.159,2222.7,10.703,0
13,51:47.9,75.182,1.564,41.395,3033.99,8.886,0
26,15:51.3,54.17,3.088,34.614,2129.42,18.437,0
25,42:51.4,52.641,0.914,37.504,2469.51,15.374,0
24,02:15.1,60.899,3.047,51.951,2736.2,11.261,0
24,26:30.6,46.588,1.843,42.866,2122.32,11.436,0
16,39:58.0,73.951,3.52,44.142,2529.55,13.073,0
9,17:30.7,65.516,3.225,45.361,2817.34,7.685,0
16,14:24.1,60.879,2.399,47.197,2580.39,11.927,0
7,58:11.1,53.622,3.174,48.775,1617.44,11.989,0
33,32:27.5,52.279,1.968,40.486,2442.78,12.35,0
7,37:25.6,54.715,3.204,37.831,2299.03,9.558,0
23,35:45.6,62.075,2.903,47.607,2601.09,11.753,0
15,43:39.1,67.452,2.15,45.91,2331.85,11.705,0
4,04:39.1,50.57,2.765,46.823,1995.95,8.147,0
28,12:21.6,76.807,2.893,43.855,1858.89,9.535,0
2,42:55.5,75.421,2.61,42.247,2352.91,9.557,0
4,43:05.0,77.007,3.582,42.667,2011.4,4.146,0
10,03:18.7,53.147,1.428,45.676,2102.13,7.964,0
18,07:31.1,62.751,2.904,47.639,1630.1,11.615,0
2,43:41.9,53.933,3.221,48.921,1930.59,9.702,0
9,30:33.5,61.31,0.698,46.68,2118.15,14.911,0
29,12:29.7,56.213,2.005,37.467,1898.71,8.454,0
20,24:49.3,72.968,1.941,45.621,2085.77,8.192,0
33,55:02.8,63.654,2.979,38.961,2442.73,9.451,0
35,05:32.7,61.136,2.925,41.683,2211.27,11.056,0
1,57:01.3,66.035,0.595,35.852,2384.79,15.112,0
23,07:29.5,57.716,2.305,46.474,2407.97,5.917,0
5,59:24.3,57.912,2.234,48.516,2949.53,11.316,0
11,34:49.9,53.744,2.822,51.605,2232.4,9.28,0
12,13:54.4,126.623,17.512,9.808,72.9,2.275,1
32,22:18.8,51.043,1.763,39.476,2397.79,14.395,0
7,44:48.6,66.405,1.485,53.933,2075.14,13.81,0
25,08:18.8,65.395,2.667,47.841,1991.19,15.916,0
31,01:47.1,52.364,1.669,51.462,2377,19.621,0
7,12:52.9,65.547,3.86,35.713,1775.95,14.687,0
28,48:57.2,51.077,2.342,50.836,2350.35,12.033,0
12,05:10.7,61.407,2.662,47.886,2001.73,13.115,0
23,30:52.9,73.627,2.322,45.341,2345.13,13.654,0
22,23:54.6,72.028,1.689,42.355,2052.44,9.288,0
17,07:55.3,50.613,0,50.977,1733.83,16.7,0
4,37:15.6,70.915,2.175,48.082,2327.54,8.695,0
1,24:05.7,64.88,1.716,48.271,1985.43,11.71,0
1,52:19.0,63.882,2.597,53.313,2127.71,15.654,0
24,56:40.7,68.84,3.635,43.308,2408.84,11.822,0
13,44:26.3,41.085,1.628,47.912,2354.88,8.115,0
35,51:53.9,66.763,2.903,44.827,2418.65,13.778,0
10,35:49.4,64.719,2.091,50.213,2338.95,7.856,0
29,20:22.7,66.767,1.579,40.177,2004.43,12.135,0
12,35:56.2,67.996,2.173,43.174,2049.03,15.143,0
29,22:44.4,129.362,13.368,12.058,142.75,0.783,1
35,46:39.0,42.176,2.327,39.111,2640.94,10.133,0
8,20:35.0,50.278,3.563,42.479,2017.65,6.704,0
19,19:29.9,78.928,1.468,45.292,2473.79,13.265,0
34,53:09.3,64.523,1.139,40.951,2256.34,9.638,0
13,04:06.8,66.627,3.045,49.813,1832.15,18.59,0
22,51:50.2,71.14,2.499,50.448,2909.62,7.684,0
25,09:59.2,63.198,0.597,45.963,2309.62,11.883,0
5,40:43.7,59.764,0.86,46.868,2636.63,10.227,0
16,58:19.4,68.52,1.245,47.286,2081.99,9.713,0
26,59:43.4,58.917,2.185,46.912,1806.35,10.809,0
31,38:43.8,64.668,1.621,53.983,1943.95,9.992,0
7,30:17.7,57.174,3.939,47.765,1919.02,15.319,0
21,51:55.6,66.606,2.706,43.278,1975.18,13.013,0
35,33:42.0,60.639,3.953,38.654,2660.85,11.666,0
13,43:03.9,67.393,3.167,41.849,2459.27,3.877,0
13,57:59.6,59.24,1.761,38.732,2135.51,13.157,0
26,26:53.9,70.621,2.693,41.672,2310.7,12.373,0
2,46:17.8,72.488,3.122,45.152,1930.82,10.041,0
31,56:59.4,60.602,2.248,46.34,2414.55,11.847,0
19,44:49.6,65.129,2.615,42.42,1922.38,6.734,0
34,26:21.4,59.439,2.879,41.485,2128.66,13.399,0
6,06:32.9,69.166,1.636,49.985,2538.21,8.61,0
35,52:05.4,58.409,3.453,44.266,1534.07,7.801,0
4,11:50.0,63.005,1.57,42.933,2209.72,16.387,0
20,12:30.8,62.676,3.358,52.144,2630.29,12.854,0
35,59:54.6,49.294,2.869,50.242,2175.68,17.234,0
28,50:00.5,71.879,2.955,50.432,2300.01,4.522,0
12,50:02.2,61.007,3.458,40.962,2132.96,8.865,0
3,12:00.1,79.271,3.845,40.581,2244.19,9.959,0
12,07:03.7,69.92,2.908,49.059,2299.58,20.806,0
5,49:43.0,56.777,1.132,43.035,1729.6,7.523,0
1,44:47.1,56.989,1.762,40.227,2355.47,10.481,0
8,55:32.0,107.149,17.221,13.39,83.23,1.659,1
16,08:07.3,63.564,3.356,44.575,2223.89,16.801,0
22,05:01.1,72.266,2.857,44.988,2196.51,12.72,0
15,28:39.6,68.255,3.869,57.366,2287.08,5.54,0
3,48:50.1,57.386,3.949,48.593,2327.81,11.499,0
17,30:32.7,55.488,3.842,40.884,2418.79,8.098,0
20,08:55.2,63.277,3.294,43.752,2089.47,12.032,0
18,51:56.0,133.179,8.245,9.463,91.55,2.656,1
27,01:21.8,54.312,3.281,39.339,1870.33,14.062,0
13,31:24.9,64.292,2.137,49.45,2017.82,11.399,0
1,23:41.7,76.194,3.731,52.862,2115.36,15.692,0
29,10:59.3,57.408,1.774,33.248,2701.86,9.408,0
5,03:02.2,63.988,1.772,48.476,2087.31,8.086,0
32,37:41.8,68.533,1.353,40.813,1567.93,7.728,0
11,15:43.6,66.428,0.928,37.594,2199.29,10.369,0
26,43:20.3,80.936,3.967,40.66,2367.14,14.248,0
17,10:16.1,60.22,1.304,44.939,2148.15,10.693,0
13,29:40.1,68.539,1.899,39.24,2232.72,13.158,0
32,42:47.3,55.587,3.242,36.148,2026.57,11.226,0
3,11:22.7,59.91,2.048,54.355,1944.73,19.324,0
15,27:41.1,68.497,2.574,47.381,2958.98,9.019,0
6,35:17.8,56.037,1.896,45.161,1682.27,12.067,0
16,43:48.0,78.548,2.621,43.537,2014.55,14.696,0
10,23:09.4,58.393,3.977,54.667,2277.03,11.965,0
33,14:45.5,73.245,3.376,40.97,2042.03,8.033,0
14,38:20.2,68.273,3.033,38.25,2063.44,7.958,0
1,55:47.4,57.81,2.941,41.333,2109.75,7.118,0
17,56:57.4,66.496,2.465,41.355,2143.3,12.541,0
13,04:14.8,58.481,1.319,54.028,2010.02,11.71,0
25,24:09.9,73.087,5.323,38.778,2334.95,9.877,0
5,11:29.4,60.69,1.924,39.372,2187.61,7.576,0
22,33:39.8,72.574,2.544,47.112,2060.14,10.898,0
29,22:55.7,67.301,1.569,43.21,1942.12,9.328,0
34,33:20.9,48.121,3.571,41.567,2549.01,15.206,0
21,25:15.6,54.712,1.629,57.803,2725.28,11.905,0
27,17:00.3,98.95,16.018,13.541,58.67,0.852,1
11,48:20.3,61.03,3.871,39.831,2117.61,8.76,0
3,49:28.6,65.157,3.771,44.295,2159.56,6.912,0
15,05:39.3,139.641,16.24,12.779,112.23,2.42,1
4,11:43.5,61.563,1.459,42.855,2489.43,15.9,0
8,02:21.0,72.682,1.065,50.416,1648.44,14.694,0
3,25:35.6,62.058,3.062,38.338,2551.35,7.605,0
31,54:12.3,59.652,1.702,36.229,2228.36,17.418,0
19,49:49.6,86.335,2.578,50.583,2269.63,13.497,0
16,07:02.0,62.263,2.656,47.687,2026.46,11.768,0
23,50:43.5,64.533,3.161,39.67,2184.54,17.736,0
31,31:44.4,74.312,3.579,45.122,2296.3,15.007,0
35,47:47.4,77.482,0.939,38.423,2592.83,11.169,0
19,48:34.8,59.626,1.497,42.225,1779.29,18.273,0
25,24:42.6,64.821,2.454,47.94,2488.7,14.838,0
24,20:47.5,73.589,1.995,43.511,2430.71,10.418,0
20,53:36.9,64.959,2.819,48.926,1666.7,14.144,0
35,14:46.6,63.13,3.066,48.885,2682.37,16.06,0
9,45:25.0,75.773,3.655,46.457,2209.66,14.618,0
26,34:35.1,70.857,2.253,47.024,2189.47,9.438,0
29,30:18.4,75.324,2.544,55.244,1712.35,10.33,0
24,25:08.4,65.261,3.41,46.997,2293.14,8.618,0
9,31:35.9,55.744,2.758,38.179,2040.44,13.503,0
14,51:41.6,57.141,3.784,51.12,1728.57,9.203,0
24,18:42.4,46.714,1.874,48.832,2075.83,13.382,0
27,10:52.5,52.821,3.138,42.224,2203.65,11.721,0
26,11:29.6,54.828,1.578,49.839,2319.7,15.15,0
29,25:00.5,67.597,2.614,36.37,2118.89,11.918,0
27,16:35.1,80.625,3.05,52.68,2379.26,9.866,0
11,38:25.4,65.937,2.689,40.304,2084.68,11.383,0
28,41:03.6,77.845,0.835,51.029,1918.96,7.884,0
14,18:33.3,74.44,3.086,51.273,2440.21,18.18,0
18,51:48.8,69.47,2.375,46.715,2573.04,9.662,0
10,44:18.0,59.785,2.253,34.477,2241.42,6.342,0
13,57:21.6,65.424,3.192,42.616,2703.13,7.618,0
16,49:51.6,74.53,3.04,36.42,3013.24,11.809,0
32,07:11.2,57.98,1.374,43.9,2161.78,12.308,0
34,08:49.6,62.618,3.007,43.062,1619.51,11.552,0
7,22:05.1,46.06,2.783,40.103,2249.01,15.942,0
1,06:52.6,57.41,3.349,42.833,2725.96,10.905,0
22,21:08.3,58.276,3.05,42.821,1947.57,10.566,0
23,01:32.9,64.643,3.574,35.33,2206.92,13.875,0
14,43:30.9,66.548,3.548,44.628,2144.63,13.777,0
21,01:37.7,65.795,2.188,47.581,2004.24,10.166,0
31,57:14.0,60.776,3.582,28.895,2318.68,12.103,0
20,24:23.7,51.553,2.748,47.379,2376.89,4.045,0
10,23:14.1,75.931,1.91,48.433,2422.32,9.37,0
27,36:34.1,70.284,2.192,34.643,2550.32,9.675,0
31,23:22.2,58.164,2.178,46.361,2182.82,13.644,0
16,33:28.2,54.284,1.906,44.42,2769.37,11.659,0
10,22:37.9,73.682,2.531,42.582,2125.98,11.495,0
3,32:05.6,69.829,3.6,46.798,2556.12,9.106,0
25,24:27.3,61.683,1.921,46.572,2092.31,14.189,0
24,09:37.9,57.552,2.534,48.434,1580.41,18.365,0
12,55:19.9,109.665,13.708,9.439,197.9,2.844,1
32,45:18.6,81.702,2.159,43.83,2459.07,11.729,0
22,47:09.8,68.957,3.76,48.794,2242.46,17.021,0
5,44:53.4,72.013,1.913,54.9,2392.71,11.359,0
26,33:29.2,48.833,1.398,53.501,2721.9,12.256,0
13,11:38.1,50.838,1.63,36.881,1701.97,18.08,0
6,49:38.7,81.479,1.603,44.956,1814.56,11.954,0
32,18:41.2,78.114,3.363,49.043,2141.75,15.786,0
27,55:24.4,70.173,2.823,44.423,2295.51,12.865,0
17,22:05.9,60.669,1.88,40.015,1920.14,11.436,0
34,28:30.1,103.994,10.782,12.171,134.47,0.514,1
21,51:41.9,62.179,0.966,37.644,2300.88,9.789,0
16,31:52.2,73.454,3.273,48.596,2745.93,11.751,0
28,58:06.7,70.191,2.032,57.262,2795.09,12.036,0
30,18:30.7,68.093,3.587,44.264,2003.01,14.622,0
3,28:41.6,65.628,2.646,40.829,1684.7,12.708,0
1,22:20.9,135.475,19.128,6.637,183.55,1.46,1
25,36:07.9,63.607,3.871,53.433,2100.95,11.757,0
25,38:14.6,64.821,2.493,40.263,1873.82,15.749,0
25,29:07.8,73.718,3.358,44.653,2767.6,11.933,0
28,05:08.1,71.903,1.389,43.851,2153.25,11.804,0
23,23:51.3,54.396,3.063,50.143,1976.84,8.558,0
32,31:44.5,58.848,2.896,42.017,2159.78,8.78,0
29,26:10.7,80.834,2.559,50.749,2347.95,11.874,0
21,40:18.2,64.251,1.92,42.748,1897.66,8.649,0
2,38:36.8,81.691,2.723,52.329,1961.78,8.245,0
7,00:56.9,57.178,2.162,45.182,2154.72,9.68,0
5,16:51.7,65.702,2.64,48.511,2641.13,10.908,0
6,47:01.3,104.968,14.144,8.684,130.75,1.913,1
1,18:45.5,74.724,2.693,46.507,2189.03,6.787,0
